session_id,client_id,product,grateful,ranting,expression,civil
0996e012-02a4-4b87-9751-3bd705b8ef6c,9e881397-410b-43ed-82d8-beae0b9776d4,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,24d81bf9-7d6f-47d9-ad9f-ba5bb78a3b6c,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,8cda8120-4e84-487c-ac6b-1b595aed33d8,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,923b2ef4-93af-4c99-aff7-40f38bfd5af4,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,c50093bd-7977-4463-9ba8-f6e4c8c5c763,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,31ec1475-5b7f-4356-afe6-a816a373b759,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,313e34f0-1db8-4887-a2f0-7045d595a01f,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,a8da22f7-ba38-465b-9dce-93726ca208e4,Pizza,0,0,0,
0996e012-02a4-4b87-9751-3bd705b8ef6c,62f52cb1-3b1a-48f7-8213-704e0c2ee308,Pizza,0,0,0,
d41d158e-f007-4f64-89a6-0e4200497eea,498203ed-eb73-4e3f-a2f6-af45e8aaf67b,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,74c525b7-d9f0-44f3-9797-fe1c24037061,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,b6ebaf20-ee66-4a26-9d22-83b07a2f4bac,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,837992bd-0846-4f9a-9958-d4a4367ef106,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,a88477eb-14de-4022-b773-f3861daeb3bd,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,d2aef226-7f8d-45aa-a25e-e3ef4ec20cd7,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,fad2cfb6-926a-469e-bca7-60055de11381,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,e4173012-cac0-4f31-aa51-74c6e30a3221,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,75f0622b-5d03-42e3-94c1-70613f09ff45,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,a1c706b3-e507-495f-996e-0f8a1bef340f,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,0f210956-3ce0-48d3-a49b-3ed24f790093,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,e1f8007e-c170-4766-b4e7-ea4515c3cbe7,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,2b488e92-0e67-40fb-a0f5-c3305f989b61,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,a6f593f4-9837-4b18-949e-f52d89432f09,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,14bd0575-9c60-4377-959f-cddd37ab532a,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,96ab4e5b-b90c-4cf1-9eca-35b24a500dc2,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,79c086e2-15f1-422a-9b99-1854cf278b37,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,4d6898f8-66a1-4a54-b03a-551f060e87e3,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,cb5c7838-c848-45b8-a3ca-8843b11755df,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,73829fda-d891-4702-a894-44f51ce503d8,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,9946dbc1-bcae-418e-a3bc-e5f64cd10a42,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,2d86d162-ce10-4559-bd5f-1277e7160898,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,22afef6d-cac6-40db-81be-27c763505a66,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,c763af1f-1a14-48df-8d61-b79e1e2368ed,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,62ce6da6-10c5-4625-befe-d66994057843,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,c8682143-9140-4f0c-bee8-7083dadb6bb4,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,25a6251b-3701-4c57-94f4-0a60c2c2ebb3,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,f3d9136e-f271-482f-8048-6751c803abdc,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,658de666-f0bf-4d8e-87ac-3943fb9c63b9,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,a93e44c9-1d80-427c-8183-5794d39da516,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,6defb679-e9b7-41c9-ae66-1a78a2d8aa79,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,0b7734de-4933-43bc-909a-6e0b69f7b8d4,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,86894f78-784a-4ac5-82c4-d4e0a179f4fa,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,f10053cb-055f-4b15-bbaf-c313dc9904d9,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,45117481-edb6-41b6-8571-80237b59ad38,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,2110c2be-aeb6-4a59-8a60-a4479017c3c5,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,f3b77cf8-3009-42d2-810e-6580b6ee2c1d,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,c9dd86f2-fdf5-4d3a-a4c6-28c3a2588fdb,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,71b8ad2b-8b12-463e-89a2-1f50e0fd9322,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,33b89c7e-d5c7-4209-b774-22e124fa4826,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,0b5d697a-2b2e-4209-ace6-cf69a92578a4,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,c767587a-e09a-499e-ac9e-c5fab35914c9,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,88cf85d1-5174-4fcc-88b2-cefcd031b4d3,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,9baf8c18-ebde-41c8-ad9e-2f901ddf6690,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,186fd355-3623-4d61-91ce-cad1ea8f9df6,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,a37a4309-0697-4083-81f1-d33d5de05b87,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,154f9b4d-1413-448b-9b5b-ceeaee345efe,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,38a504d1-616d-4034-bfc8-354b9fff49ae,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,f9d0a02f-14c6-4eba-a66d-42c515931b8d,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,30c55f7a-bea1-4af5-902e-60d515eafc67,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,9292c944-14db-4ba9-a366-d40692b24ddb,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,6f0f654e-fc67-42bb-b030-16317e12af47,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,56306520-258a-4de4-b41d-7e548b5f2603,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,832deea1-2a56-433c-9fe4-82a298e18970,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,95edbc17-861f-4205-a2c8-c1f5b0ecbb5e,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,08fec396-b172-4c07-a3fe-a049a1f22f42,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,266b3054-c05c-4df2-9f9c-41f0e057812b,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,1a46cfc8-ac7e-4fc9-8f99-9919bdc9f6fd,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,8d8efdc0-d4f6-4535-9202-742b48005278,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,8bc56af4-022f-4b01-accb-d5b128d01cc3,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,01da4bfb-ed2e-48b4-8d56-3cd1bb680b06,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,1cf53498-9870-4c98-84c9-9b182f53ed95,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,e245aa46-50cd-4aa9-ae93-8c56f96d32c2,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,867214a9-b6c5-4a07-a26b-b0c5788282db,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,c57ec76e-1676-4cb3-abb3-62063ed476d2,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,03a21240-2dd3-4b23-8b9e-4eff83f6741d,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,453fca53-b92a-4525-8b83-b1b8631efd38,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,31149c2d-69a4-4afd-980f-5cab32693d62,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,b141188f-99a0-44bc-a036-76a17743c377,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,30d6afd0-fec3-46d7-904a-b3a11b9eb2c9,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,76552dec-d11d-49f5-bd8d-c2b05e295335,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,7781bb2d-57d0-4e92-85ef-270ad627ce21,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,c2a1f39b-bd5a-4a9a-8f85-41b0a7667d39,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,168f610c-649a-4e99-a277-1893116a23e7,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,98537834-c9c4-492d-9083-b76188a7a3ed,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,be89ce95-9e65-4ebe-8df6-34b2328db8dd,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,ace89acf-7e9d-42a1-825b-bb9bb84d0f72,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,96ef2857-8d00-4be6-8a54-a9bc9c17e410,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,05f056a1-070e-49ae-a371-d95875ecb1d1,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,41241a30-6881-4d5f-b62c-e596e52155ca,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,6193cbe0-f8cd-4dc0-9f7f-9d29b0ffd01d,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,b2a69632-afef-46de-b630-f0a94f95b36f,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,df4c8841-3d84-4546-9784-540e5916a65a,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,b1dd11ea-88e8-4cb1-ac72-5a6295fe5de4,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,e1543d40-de6e-4d22-8e6f-80899894d362,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,aaf42016-8fa1-4bfc-8ed0-d60203d7b22a,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,be9eee4a-e982-4be1-ba22-b1b9f73025ca,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,b527a923-d0ef-4d5d-a129-80b218a34a9e,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,bbf194b1-dc36-4734-ba05-b99802316e83,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,49d53328-8dc8-4d0f-8b49-8a54927eaf62,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,450d8907-7396-41a8-a9c7-466debc8d8b4,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,9e82267a-a1dd-4a07-a384-e0e433193c3d,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,af66080b-2c25-498f-ab92-21f0ecf4f67d,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,037ce337-10e3-434f-b241-1f9bf0b93200,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,5113e690-2739-4157-a58f-5dd42f5dbd60,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,2f840d47-944c-47b3-a8e9-37ba92d740dd,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,3732687a-5a6a-4459-9417-f5d4b3d11c43,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,53beed1b-ab51-419d-9c6e-9a9ccd6a9293,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,314fd612-9db0-4509-8b47-180ddf27a31f,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,eae3b32f-1de7-40fd-ad42-308f29d1ee2e,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,04ce2dd7-4ec3-497a-b8d1-2c1925b99285,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,d3d244db-036b-4aa2-b8e2-6cce68123235,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,5ee36650-e42d-48b8-bdfe-f350396bed1f,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,6ba1dda7-bfd7-4f4c-bac5-b997fdbe1b96,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,2dd6bc9e-7199-419a-9278-b7e841553bc7,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,881ea586-f795-455f-ae11-7d3133e8e000,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,c2f4a88a-7213-45b5-b1e9-2b92e0e26d8a,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,6ea68bea-f72c-4bc0-a3fd-2bb120294d3a,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,7d90601e-d341-4123-830f-9b45da5a0c4e,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,8eea8f73-d6de-4b99-9f3f-634781b0b26a,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,fbacd56a-4cc0-437d-be72-7c039771e594,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,07cafa78-85d8-4c4b-a47b-54e25d24ccd1,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,3d64b546-d9e7-4ba6-bb47-1dcf8fce4312,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,bc0da047-31f7-4030-b6bb-d87117ed333c,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,7a87c5cb-2be9-4842-a27f-e56e110e1a1a,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,1f083641-73ac-473b-ae72-af5e9191533a,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,2a8dd4c9-e9ef-42ac-a254-8a89cf7fc06e,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,f70d7295-74fd-43a4-b6af-a2d1e938c9d8,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,6a88741f-817c-4414-acbe-5634be24808c,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,dd1168e8-bc74-4152-ad75-4f7c198364a1,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,a9363b67-15b7-4465-9d4c-a8cddabf02ed,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,e7a9e69d-fa06-4365-b98d-1be870df2496,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,8400c60f-a493-4272-a514-f7cd40b73bf4,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,1233d16e-f6d0-4af5-b295-60df0c302b25,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,4120a6dd-2f99-4593-9a5b-b7c5a743eaeb,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,234019db-6a88-4367-92b0-a2a75bbb8110,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,92d45951-771b-480a-968e-8a3d64b8cb26,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,c3ee23a3-caba-4c38-aace-a4796f8f356c,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,d2fd83b1-bc39-4813-9558-b11e365a5b95,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,87124d78-7470-46fb-bb49-b9bd1f52acd4,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,86759f9f-1d1d-411d-b63a-d63fd3e3e614,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,22069eb0-e90c-4396-9be3-72d078723e24,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,ff5f95c9-a117-415e-a6c9-3cf05e46679b,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,7eb84107-a5e0-4db0-b78a-f40a482efaf0,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,7f79dbe1-4a86-4152-a56d-3405378738ea,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,26d284f7-e4c4-4c24-98f2-cc7e72824295,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,dec640ee-b41c-4f32-839f-191135b5094e,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,ec55e303-3d8a-472f-925f-c3a74fd649e1,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,0f82a2ba-c3f6-4e62-92c7-816907299c37,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,86cea72c-937e-4b74-a3df-a70589be679c,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,76cc6343-7e42-464c-827c-37d4c4b22f48,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,509027ea-6e3c-4ec3-b484-1780ef2557e0,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,5bd9a2cf-f67a-409f-81c5-492fec66ab77,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,1ee95b8d-c247-4d4f-aca1-0aa8a3583397,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,ff223a6c-b872-4e5c-94fc-873506919d89,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,ba7a5f0c-452b-4114-b7c2-30c4195db255,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,80ac77d8-5eac-4f6e-82c9-2dcf04b26a12,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,373fe20f-74c1-4365-932e-5591de77cfce,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,30726421-108b-4083-8d88-c3e170ccd73f,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,e670cfea-7d91-401a-8041-1784f6d2640e,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,9ad5205e-b5b7-4372-bc22-530f66e88870,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,a20abcdb-f120-4224-83b6-48b9b5890bf8,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,e9f2ee13-6924-4429-9dc3-eabf4ecae562,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,f54f25d5-2be2-4658-8908-e4a16b66f79c,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,da349c56-0b44-4c56-9085-568c48a4146a,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,c68c54e9-3678-447b-822e-99cde6ad4e09,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,b4c966bf-f12b-4ca8-94de-98076b7bdc31,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,b58bdda6-b046-4611-9c3f-63c3df267876,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,67010aeb-9245-4f84-8d1b-07e01163da3a,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,249eda71-3447-441c-8635-93d14ed7d99e,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,2642a049-d0dc-4048-bd73-1bc3d0372a1f,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,075afe55-eaf3-4f90-b15e-84a99f63c098,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,25f5cda6-340f-4fce-b055-df360748072b,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,fa305f10-27ad-40a6-81d6-dc4892a4d69f,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,8047fdf0-b476-4dcf-a0c8-52a1cb40183e,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,ec89eb0f-c7cf-437d-b6ac-8d0cb9944e7c,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,6c9c7201-1226-48a7-a42d-1e5788c6fcb3,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,2f273bcf-d5e5-41a7-9bf1-70f9bf223a3b,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,dca653e3-4ae7-405a-a3d0-3a03d8aa117b,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,a7967e5b-7667-49d8-aea0-c5be3ad0ba6c,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,e22ca53a-a75f-41a8-8cf1-3ee03158bc89,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,5d0247cd-4e37-419e-b346-6a33bb1459ea,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,3ae8055c-c9b1-44c5-aeb1-210bad84f6f3,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,9987cc98-4760-4c88-b0b7-3f87f691cd41,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,07bf713b-a214-4f0a-a57f-e62f0b40e65c,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,3b953e3b-31d2-4a77-ae52-de798b07ecb4,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,dbaf3a79-857b-4864-8a5c-714ecb8d0df7,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,bd183394-b32c-42b4-a49e-c99b4a6a8a83,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,9336ad80-f4b0-4fbd-8fa5-fb666aa05280,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,54e418dc-045e-41e6-93ff-a63597a1aa79,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,55390c15-88ed-40cd-b635-ab843fa54364,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,0741ba1e-2d12-441b-8e83-a5c16064d56a,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,75e255f9-e6c2-4fe4-bb97-0a580d2f753e,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,43db37d1-e79a-4e57-8ce9-941f8648fd73,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,e8720dfe-f372-453f-b025-e56e165b6b63,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,ebd7c8f0-d5ba-4722-9d3d-901698b7645f,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,fdfaf516-b078-41fd-aec6-04c34327a9c4,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,e2c4c8b3-d357-4dd6-b98c-26ff66b57a93,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,7312c442-1958-41d8-9b4f-325d5b268312,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,0e6fe866-d302-43cc-b692-5d9cdbbe01b2,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,6810c439-52a0-4254-b42c-11e750e8a78d,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,02531bbe-1b96-4aab-a9e9-2d6177dc8615,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,9ec9f967-5da4-4434-9623-eb76a375d81c,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,9ba16b76-552f-4e99-a22a-f3cabc36b805,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,bacc4966-9028-4d93-954a-f24a569dd4b7,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,e6b72925-243a-4d3e-82a2-eb8a92620a9c,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,84d2c2b7-e7a6-4510-b4e6-273794ce8a01,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,0d3e921b-fa49-45f8-a852-e8f76e33d20e,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,712fcc96-33bb-4284-84b9-3d8027da711e,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,7179fd65-8b5e-4070-994a-271ea0191457,Pizza,0,0,0,0
d41d158e-f007-4f64-89a6-0e4200497eea,570be972-258d-48e2-932a-9b308703403a,Pizza,0,0,0,0
42135754-02c0-4f34-a703-f6a4461e66d8,075d2448-beb9-42fa-96ff-cf5d1d9fed6b,Pizza,0,0,0,1
42135754-02c0-4f34-a703-f6a4461e66d8,6b00137e-7ce5-4852-9f4f-df38f39cf757,,,,,
42135754-02c0-4f34-a703-f6a4461e66d8,5ab54916-0c42-4abf-a6c2-3119a3c178d5,Pizza,0,0,0,1
42135754-02c0-4f34-a703-f6a4461e66d8,94a851e6-481b-4a35-a4fd-1607bec936db,Pizza,0,0,0,1
42135754-02c0-4f34-a703-f6a4461e66d8,44cf45f6-6398-4486-9b33-c8b34de426b7,Pizza,0,0,0,1
